City,Region,Neighborhood,Property Type,Area (sqm),Bedrooms,Bathrooms,Floor Number,Elevator,Property Age (years),Furnished,Listing Type,Selling Price (SAR)
Riyadh,West,Namar,apartment,277,4,4,1,No,8,Yes,Sale,784376.19
Riyadh,South,Al-Shifa,apartment,182,2,1,2,No,10,No,Sale,262936.79
Riyadh,Central,Al-Morouj,apartment,100,4,2,5,No,5,No,Sale,126952.78
Riyadh,South,Al-Marwah,apartment,253,2,1,3,No,8,Yes,Sale,242120.53
Riyadh,Central,Al-Maather,apartment,89,3,3,2,Yes,5,No,Sale,92971.7
Riyadh,North,Hittin,apartment,253,1,2,5,No,1,No,Sale,2750880.59
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,134,2,1,2,Yes,10,Yes,Sale,295971.61
Riyadh,Central,Al-Jaradiyah,apartment,154,3,2,3,No,6,Yes,Sale,272274.72
Riyadh,South,Al-Khalidiyah,apartment,161,3,3,5,No,4,Yes,Sale,181298.93
Riyadh,West,Al-Huda,apartment,133,2,4,4,No,7,Yes,Sale,486720.71
Riyadh,Central,Al-Jaradiyah,apartment,199,2,4,1,Yes,4,No,Sale,214179.16
Riyadh,West,Al-Oraija,apartment,242,4,2,5,No,3,No,Sale,487609.23
Riyadh,West,Al-Mousa,apartment,222,1,4,2,Yes,3,Yes,Sale,764936.86
Riyadh,East,Granada (Ghernata),apartment,223,2,3,4,No,10,No,Sale,862258.38
Riyadh,West,Sultanah,apartment,265,1,3,2,No,9,No,Sale,710251.03
Riyadh,South,Badr,apartment,174,3,1,5,Yes,8,Yes,Sale,245822.06
Riyadh,Central,Al-Batha,apartment,172,1,2,1,Yes,9,Yes,Sale,323970.54
Riyadh,Central,Al-Murqab,apartment,175,1,3,4,Yes,3,Yes,Sale,304473.28
Riyadh,North,Al-Ghadeer,apartment,221,4,3,3,No,5,No,Sale,1821241.54
Riyadh,South,Al-Marwah,apartment,155,1,3,3,Yes,4,No,Sale,184736.34
Riyadh,West,Namar,apartment,279,3,1,4,Yes,3,No,Sale,1033272.1
Riyadh,Central,Al-Batha,apartment,230,3,3,4,Yes,6,Yes,Sale,321014.21
Riyadh,Central,Al-Murabba,apartment,275,1,3,1,Yes,1,No,Sale,375046.32
Riyadh,East,Al-Khaleej,apartment,112,1,2,5,No,2,Yes,Sale,556705.64
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,275,4,1,2,No,8,Yes,Sale,1335246.07
Riyadh,South,Al-Ha’ir,apartment,124,1,4,3,No,3,No,Sale,105888.45
Riyadh,North,Al-Nakheel,apartment,92,3,3,1,Yes,4,No,Sale,937963.19
Riyadh,South,Al-Mansourah,apartment,135,2,1,3,Yes,7,No,Sale,168057.42
Riyadh,Central,Al-Maather,apartment,276,3,4,5,No,2,Yes,Sale,276860.04
Riyadh,West,Shubra,apartment,92,2,1,3,No,2,Yes,Sale,353707.92
Riyadh,North,Al-Wadi,apartment,282,4,4,2,Yes,10,Yes,Sale,2479921.21
Riyadh,Central,Al-Morouj,apartment,215,1,4,2,Yes,2,No,Sale,277588.74
Riyadh,Central,Al-Wurud,apartment,235,1,1,2,Yes,5,No,Sale,321413.36
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,95,3,3,4,Yes,10,Yes,Sale,1027930.96
Riyadh,North,Al-Malqa,apartment,146,3,4,1,Yes,10,No,Sale,1038278.74
Riyadh,East,Granada (Ghernata),apartment,120,1,2,4,No,7,Yes,Sale,489339.66
Riyadh,West,Namar,apartment,175,1,4,5,Yes,6,No,Sale,692835.16
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,89,4,2,4,Yes,10,Yes,Sale,297575.38
Riyadh,East,Al-Rayan,apartment,203,4,2,5,No,2,No,Sale,685817.11
Riyadh,North,Al-Qirawan,apartment,101,1,3,2,No,8,No,Sale,932955.14
Riyadh,East,Al-Nahda,apartment,187,2,4,5,No,9,No,Sale,668881.69
Riyadh,Central,Al-Olaya,apartment,182,1,1,2,Yes,7,Yes,Sale,278979.99
Riyadh,East,Al-Yarmouk,apartment,270,1,2,3,Yes,9,Yes,Sale,833455.8
Riyadh,Central,Al-Dhobat,apartment,147,2,1,1,Yes,9,Yes,Sale,210796.36
Riyadh,North,Al-Malqa,apartment,173,4,1,3,No,3,Yes,Sale,1904123.91
Riyadh,West,Dhahret Laban,apartment,172,2,1,1,No,7,Yes,Sale,520605.58
Riyadh,Central,Al-Maather,apartment,167,1,4,3,No,6,Yes,Sale,281478.28
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,263,2,2,4,Yes,2,Yes,Sale,2142572.42
Riyadh,East,Al-Rayan,apartment,106,4,4,4,No,3,No,Sale,416771.8
Riyadh,West,Al-Huda,apartment,251,1,3,2,Yes,5,Yes,Sale,586302.61
Riyadh,North,Al-Aarid,apartment,131,4,4,5,Yes,3,Yes,Sale,1542965.18
Riyadh,Central,Al-Yamamah,apartment,163,2,4,2,Yes,2,No,Sale,206296.34
Riyadh,Central,Al-Jaradiyah,apartment,249,3,2,5,Yes,9,Yes,Sale,459786.53
Riyadh,South,Badr,apartment,125,2,4,4,No,3,Yes,Sale,112701.45
Riyadh,East,Al-Rimal,apartment,106,2,2,5,Yes,8,No,Sale,522638.04
Riyadh,East,Al-Jazirah,apartment,98,3,4,1,No,8,No,Sale,431878.93
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,106,3,3,2,Yes,6,No,Sale,250041.6
Riyadh,Central,Al-Morouj,apartment,158,1,4,5,Yes,8,No,Sale,262753.51
Riyadh,Central,Al-Malaz,apartment,184,2,4,5,No,9,No,Sale,219270.4
Riyadh,East,Qurtubah,apartment,284,2,4,2,Yes,5,No,Sale,1260656.24
Riyadh,East,Al-Jazirah,apartment,172,4,2,5,No,1,No,Sale,837087.02
Riyadh,North,Al-Maseef,apartment,235,1,2,5,No,4,No,Sale,2735866.07
Riyadh,East,Al-Rimal,apartment,238,4,1,3,Yes,5,No,Sale,1164982.09
Riyadh,West,Al-Oraija,apartment,209,2,1,1,Yes,1,Yes,Sale,751713.11
Riyadh,North,Al-Nakheel,apartment,91,3,1,1,No,4,Yes,Sale,932473.72
Riyadh,West,Tuwaiq,apartment,157,4,2,2,Yes,10,No,Sale,525167.58
Riyadh,East,Al-Jazirah,apartment,158,2,2,3,Yes,5,Yes,Sale,512270.47
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,232,3,2,2,Yes,10,No,Sale,475515.04
Riyadh,West,Al-Badiyah,apartment,215,3,4,5,No,8,Yes,Sale,673975.63
Riyadh,Central,Al-Sulaimaniya,apartment,283,4,1,3,Yes,1,No,Sale,356067.77
Riyadh,West,Shubra,apartment,244,3,4,3,Yes,2,No,Sale,843895.66
Riyadh,South,Al-Dar Al-Baida,apartment,265,4,1,2,No,1,Yes,Sale,342449.57
Riyadh,Central,Al-Olaya,apartment,219,3,1,2,Yes,2,Yes,Sale,397311.39
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,248,2,1,5,Yes,8,Yes,Sale,672294.15
Riyadh,North,Al-Yasmeen,apartment,171,3,2,3,Yes,10,No,Sale,1391452.35
Riyadh,North,Al-Aarid,apartment,233,1,3,2,Yes,7,No,Sale,1981214.93
Riyadh,West,Sultanah,apartment,113,3,3,2,No,2,Yes,Sale,402256.33
Riyadh,North,Al-Yasmeen,apartment,155,2,3,3,No,4,No,Sale,1171888.41
Riyadh,South,Al-Khalidiyah,apartment,171,3,4,1,Yes,4,Yes,Sale,236550.47
Riyadh,East,Al-Rimal,apartment,171,1,1,4,No,2,No,Sale,702402.8
Riyadh,East,Ishbiliyah,apartment,240,1,4,4,Yes,7,Yes,Sale,959948.69
Riyadh,East,Ishbiliyah,apartment,89,3,1,4,Yes,5,No,Sale,267405.9
Riyadh,West,Dhahret Laban,apartment,115,3,3,2,Yes,3,Yes,Sale,328629.69
Riyadh,Central,Al-Malaz,apartment,262,1,1,3,Yes,2,No,Sale,350556.2
Riyadh,North,Al-Maseef,apartment,186,4,2,4,No,9,Yes,Sale,1832516.41
Riyadh,West,Al-Oraija,apartment,150,2,4,3,No,5,No,Sale,586115.19
Riyadh,East,Al-Jazirah,apartment,116,3,2,2,No,2,No,Sale,361971.4
Riyadh,North,Al-Falah,apartment,179,2,4,3,No,1,Yes,Sale,1253069.82
Riyadh,Central,Al-Sulaimaniya,apartment,246,3,2,5,No,5,Yes,Sale,480978.43
Riyadh,West,Ad-Diriyah,apartment,262,3,1,4,Yes,6,Yes,Sale,905492.2
Riyadh,Central,Al-Maather,apartment,237,3,2,1,Yes,5,No,Sale,315573.33
Riyadh,North,Al-Qirawan,apartment,130,3,1,2,No,1,Yes,Sale,1241929.02
Riyadh,North,Al-Nakheel,apartment,121,2,2,5,No,4,No,Sale,1274750.18
Riyadh,North,Al-Aqiq,apartment,283,1,3,1,No,2,Yes,Sale,3384003.9
Riyadh,South,Al-Marwah,apartment,173,4,4,5,Yes,6,No,Sale,215269.83
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,105,4,1,5,Yes,3,Yes,Sale,386376.86
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,194,3,3,1,No,4,Yes,Sale,889952.47
Riyadh,East,Al-Nahda,apartment,262,3,4,4,No,1,Yes,Sale,845134.64
Riyadh,East,Al-Nahda,apartment,279,2,3,4,No,3,No,Sale,1385966.1
Riyadh,North,Al-Izdihar,apartment,130,2,2,5,Yes,3,Yes,Sale,937436.54
Riyadh,East,Al-Rayan,apartment,206,1,3,4,No,1,Yes,Sale,692534.12
Riyadh,South,Al-Marwah,apartment,119,1,1,3,No,6,No,Sale,128568.35
Riyadh,South,Al-Shaalan,apartment,234,2,4,5,Yes,10,No,Sale,260708.62
Riyadh,North,Al-Aqiq,apartment,197,2,3,5,Yes,1,Yes,Sale,1955990.42
Riyadh,North,Al-Jameah (University District),apartment,270,2,4,5,Yes,3,No,Sale,1964787.05
Riyadh,Central,Al-Maather,apartment,168,3,2,5,No,4,Yes,Sale,279084.85
Riyadh,Central,Al-Yamamah,apartment,274,4,3,2,Yes,10,No,Sale,474955.97
Riyadh,East,Al-Nahda,apartment,92,2,2,4,No,9,No,Sale,327296.98
Riyadh,North,Al-Izdihar,apartment,113,2,4,1,Yes,8,Yes,Sale,1279293.46
Riyadh,West,Al-Huda,apartment,114,1,2,5,No,3,No,Sale,443964.09
Riyadh,East,Al-Ruwad,apartment,98,1,2,3,No,8,Yes,Sale,484938.17
Riyadh,South,Al-Khalidiyah,apartment,255,1,2,3,No,3,Yes,Sale,290903.0
Riyadh,East,Al-Quds,apartment,265,2,1,5,Yes,6,Yes,Sale,1266719.97
Riyadh,East,Al-Rimal,apartment,160,4,3,1,Yes,5,No,Sale,769100.43
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,123,4,1,1,No,2,Yes,Sale,908397.76
Riyadh,East,Ishbiliyah,apartment,121,2,1,4,Yes,2,No,Sale,559307.87
Riyadh,South,Al-Dar Al-Baida,apartment,205,3,3,5,No,10,Yes,Sale,285562.15
Riyadh,South,Badr,apartment,267,3,4,4,No,9,No,Sale,337083.65
Riyadh,Central,Al-Murqab,apartment,103,4,3,2,No,9,No,Sale,134944.21
Riyadh,Central,Al-Morouj,apartment,231,4,3,4,Yes,8,No,Sale,397701.79
Riyadh,Central,Al-Morouj,apartment,235,3,1,4,No,6,No,Sale,294855.98
Riyadh,South,Al-Khalidiyah,apartment,101,4,2,3,Yes,5,Yes,Sale,83214.83
Riyadh,South,Al-Mansourah,apartment,184,4,2,1,Yes,8,Yes,Sale,153379.77
Riyadh,South,Al-Marwah,apartment,189,3,2,4,No,9,Yes,Sale,176909.75
Riyadh,Central,Al-Morouj,apartment,194,1,1,1,Yes,9,Yes,Sale,262940.1
Riyadh,Central,Al-Fakheriyah,apartment,239,4,2,3,No,2,No,Sale,386811.31
Riyadh,South,Al-Mansourah,apartment,149,1,3,2,Yes,5,No,Sale,217475.09
Riyadh,North,Al-Aqiq,apartment,210,1,1,2,No,1,Yes,Sale,2457497.31
Riyadh,West,Al-Huda,apartment,256,1,4,3,No,6,No,Sale,594801.54
Riyadh,East,Al-Ruwad,apartment,248,4,3,1,No,10,Yes,Sale,1187073.03
Riyadh,Central,Al-Malaz,apartment,147,4,4,2,No,6,No,Sale,250474.45
Riyadh,East,Al-Munsiyah,apartment,98,2,3,2,No,2,Yes,Sale,435083.67
Riyadh,Central,Al-Malaz,apartment,231,1,4,1,No,9,No,Sale,292408.68
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,190,1,3,4,No,4,No,Sale,934342.16
Riyadh,Central,Al-Olaya,apartment,200,2,3,2,Yes,1,No,Sale,247754.03
Riyadh,North,Al-Wadi,apartment,174,4,4,2,No,5,No,Sale,1867756.55
Riyadh,North,Al-Aarid,apartment,253,3,1,2,Yes,2,No,Sale,2463897.2
Riyadh,East,Granada (Ghernata),apartment,225,3,4,5,Yes,9,Yes,Sale,1021865.84
Riyadh,East,Al-Munsiyah,apartment,185,1,4,5,No,5,No,Sale,745593.71
Riyadh,West,Al-Badiyah,apartment,248,2,3,1,Yes,6,No,Sale,976276.39
Riyadh,West,Al-Oraija,apartment,129,1,1,2,No,7,No,Sale,300546.66
Riyadh,East,Al-Manar,apartment,139,3,3,1,No,6,Yes,Sale,554793.18
Riyadh,West,Shubra,apartment,230,2,3,4,No,9,Yes,Sale,530559.31
Riyadh,North,Al-Aarid,apartment,183,3,4,2,Yes,10,No,Sale,1303725.91
Riyadh,West,Al-Suwaidi,apartment,173,4,3,3,Yes,9,No,Sale,487434.31
Riyadh,East,Al-Shuhada,apartment,163,4,3,1,No,4,No,Sale,516534.46
Riyadh,East,Al-Hamra,apartment,200,3,3,1,Yes,1,Yes,Sale,798020.18
Riyadh,West,Ad-Diriyah,apartment,91,3,4,3,No,8,No,Sale,263192.05
Riyadh,West,Sultanah,apartment,177,1,3,2,Yes,5,Yes,Sale,500639.29
Riyadh,West,Al-Huda,apartment,95,1,2,1,No,2,No,Sale,273099.03
Riyadh,West,Al-Oraija,apartment,252,2,1,2,Yes,5,No,Sale,793619.2
Riyadh,West,Al-Badiyah,apartment,269,1,4,1,Yes,4,Yes,Sale,581437.82
Riyadh,East,Al-Rimal,apartment,127,4,2,3,No,10,Yes,Sale,426006.37
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,123,3,2,3,Yes,2,No,Sale,396991.59
Riyadh,East,Al-Yarmouk,apartment,92,4,3,5,No,8,No,Sale,349347.74
Riyadh,West,Al-Oraija,apartment,273,1,1,4,Yes,10,No,Sale,978650.8
Riyadh,West,Al-Oraija,apartment,182,4,2,3,Yes,9,Yes,Sale,617428.31
Riyadh,South,Al-Fawaz,apartment,146,4,2,2,Yes,6,No,Sale,194020.06
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,239,2,1,2,Yes,9,Yes,Sale,935222.98
Riyadh,South,Al-Ha’ir,apartment,208,4,3,3,Yes,1,No,Sale,256512.1
Riyadh,South,Al-Shifa,apartment,280,3,2,1,Yes,10,No,Sale,387276.67
Riyadh,Central,Al-Jaradiyah,apartment,156,1,4,2,Yes,1,No,Sale,300259.9
Riyadh,East,Granada (Ghernata),apartment,93,1,2,3,Yes,7,Yes,Sale,457742.27
Riyadh,North,Al-Malqa,apartment,240,4,1,2,No,4,Yes,Sale,2876059.45
Riyadh,Central,Al-Sulaimaniya,apartment,238,2,1,5,Yes,7,Yes,Sale,425119.86
Riyadh,West,Al-Badiyah,apartment,90,3,1,3,Yes,10,No,Sale,278400.04
Riyadh,West,Namar,apartment,265,2,1,4,No,4,No,Sale,610912.57
Riyadh,North,Al-Yasmeen,apartment,174,2,4,2,Yes,4,Yes,Sale,1733456.75
Riyadh,North,Al-Maseef,apartment,213,2,1,2,No,3,No,Sale,1885752.32
Riyadh,Central,Al-Batha,apartment,120,2,2,4,Yes,6,Yes,Sale,225630.41
Riyadh,West,Al-Suwaidi,apartment,237,4,1,3,Yes,2,No,Sale,844353.59
Riyadh,North,Al-Wadi,apartment,203,2,1,3,No,7,Yes,Sale,1721981.08
Riyadh,North,Al-Ghadeer,apartment,255,2,4,5,No,5,Yes,Sale,1796137.09
Riyadh,West,Shubra,apartment,231,1,3,3,No,2,Yes,Sale,523422.81
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,213,2,4,5,No,7,Yes,Sale,820505.77
Riyadh,North,Al-Aarid,apartment,125,4,1,5,No,9,Yes,Sale,1031294.44
Riyadh,South,Al-Difa,apartment,254,2,3,1,No,10,No,Sale,361021.53
Riyadh,West,Al-Huda,apartment,140,1,1,4,Yes,7,Yes,Sale,442083.48
Riyadh,Central,Al-Murabba,apartment,218,2,1,3,No,3,Yes,Sale,297902.04
Riyadh,South,Al-Marwah,apartment,170,4,4,5,Yes,2,Yes,Sale,167906.33
Riyadh,East,Al-Quds,apartment,177,4,4,2,No,1,No,Sale,569334.37
Riyadh,East,Al-Khaleej,apartment,146,3,1,1,No,1,No,Sale,468647.74
Riyadh,East,Al-Manar,apartment,98,3,4,2,No,4,No,Sale,449585.72
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,275,2,4,5,No,8,No,Sale,868042.36
Riyadh,North,Hittin,apartment,280,1,4,5,No,1,Yes,Sale,2180620.9
Riyadh,Central,Al-Yamamah,apartment,114,3,3,3,No,6,No,Sale,160187.56
Riyadh,North,Al-Rabi,apartment,240,4,3,5,No,7,No,Sale,2365908.58
Riyadh,South,Al-Difa,apartment,144,4,1,3,Yes,2,No,Sale,206759.89
Riyadh,East,Al-Hamra,apartment,252,2,1,1,No,9,Yes,Sale,1241250.36
Riyadh,South,Al-Mansourah,apartment,177,1,4,5,No,1,Yes,Sale,258952.03
Riyadh,Central,Al-Maather,apartment,200,4,3,4,No,5,Yes,Sale,285977.05
Riyadh,East,Al-Quds,apartment,262,2,1,1,No,6,Yes,Sale,1158651.8
Riyadh,South,Al-Khalidiyah,apartment,130,2,3,1,Yes,6,Yes,Sale,114117.87
Riyadh,North,Al-Ghadeer,apartment,167,2,2,3,No,2,No,Sale,1445706.8
Riyadh,Central,Al-Sulaimaniya,apartment,104,4,3,4,Yes,5,No,Sale,153475.96
Riyadh,West,Al-Suwaidi,apartment,174,2,4,1,No,9,No,Sale,399393.62
Riyadh,East,Al-Yarmouk,apartment,279,2,3,2,Yes,6,Yes,Sale,966745.09
Riyadh,East,Al-Ruwad,apartment,118,4,3,3,No,3,Yes,Sale,548994.86
Riyadh,North,Al-Izdihar,apartment,278,3,3,4,No,6,Yes,Sale,2591526.44
Riyadh,South,Al-Dar Al-Baida,apartment,110,3,1,1,No,2,Yes,Sale,92506.47
Riyadh,South,Al-Mansourah,apartment,115,4,1,2,No,9,Yes,Sale,164031.61
Riyadh,South,Al-Ha’ir,apartment,244,3,2,3,No,2,Yes,Sale,218517.04
Riyadh,South,Al-Fawaz,apartment,237,2,4,1,Yes,1,No,Sale,329102.02
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,284,2,1,3,No,6,No,Sale,902063.4
Riyadh,North,Al-Wadi,apartment,237,3,3,2,Yes,8,No,Sale,2450687.07
Riyadh,East,Al-Sulay,apartment,205,4,3,2,Yes,1,No,Sale,742338.5
Riyadh,Central,Al-Jaradiyah,apartment,123,4,4,3,No,1,Yes,Sale,200097.26
Riyadh,Central,Al-Olaya,apartment,276,3,1,1,Yes,3,No,Sale,540682.9
Riyadh,South,Al-Shifa,apartment,169,4,2,5,No,7,Yes,Sale,210019.45
Riyadh,South,Al-Khalidiyah,apartment,116,1,4,4,Yes,6,No,Sale,155899.34
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,236,1,4,5,No,6,No,Sale,764183.26
Riyadh,Central,Al-Batha,apartment,240,3,3,1,No,8,Yes,Sale,471657.58
Riyadh,South,Al-Mansourah,apartment,168,3,2,4,No,7,No,Sale,247674.44
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,216,1,4,3,Yes,8,No,Sale,444898.64
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,218,1,3,4,Yes,3,Yes,Sale,1037679.85
Riyadh,East,Al-Jazirah,apartment,201,3,1,5,Yes,7,No,Sale,931397.43
Riyadh,North,Al-Jameah (University District),apartment,270,2,1,1,Yes,10,Yes,Sale,2948463.49
Riyadh,North,Al-Yasmeen,apartment,137,2,4,1,No,4,Yes,Sale,1040903.06
Riyadh,East,Al-Shuhada,apartment,268,1,2,4,No,6,No,Sale,1321864.23
Riyadh,West,Sultanah,apartment,175,4,3,5,No,4,Yes,Sale,391937.66
Riyadh,West,Al-Badiyah,apartment,208,3,1,3,No,1,Yes,Sale,604640.61
Riyadh,West,Al-Oraija,apartment,101,4,3,3,No,10,No,Sale,314605.94
Riyadh,East,Al-Rayan,apartment,281,3,3,2,Yes,1,Yes,Sale,1040729.39
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,258,2,2,3,No,1,No,Sale,2831359.74
Riyadh,North,Al-Izdihar,apartment,231,3,1,1,No,10,No,Sale,2253592.63
Riyadh,Central,Al-Murabba,apartment,187,4,1,1,Yes,3,Yes,Sale,254851.6
Riyadh,Central,Al-Dhobat,apartment,264,4,4,2,No,4,No,Sale,282440.44
Riyadh,North,Al-Jameah (University District),apartment,241,4,4,4,Yes,5,No,Sale,2763057.3
Riyadh,North,Hittin,apartment,171,3,1,4,No,3,Yes,Sale,1731569.14
Riyadh,South,Al-Fawaz,apartment,106,2,3,4,No,4,No,Sale,122204.07
Riyadh,Central,Al-Morouj,apartment,102,1,3,3,Yes,5,No,Sale,177939.73
Riyadh,North,Hittin,apartment,108,2,1,3,Yes,3,No,Sale,1070152.04
Riyadh,Central,Al-Sulaimaniya,apartment,207,3,3,2,Yes,6,Yes,Sale,384581.7
Riyadh,North,Al-Wadi,apartment,176,2,1,1,No,10,No,Sale,1706065.57
Riyadh,Central,Al-Morouj,apartment,194,2,2,2,No,9,No,Sale,227396.96
Riyadh,East,Al-Jazirah,apartment,111,2,1,1,Yes,4,No,Sale,518389.39
Riyadh,Central,Al-Wurud,apartment,207,3,2,1,Yes,9,No,Sale,268593.6
Riyadh,Central,Al-Dhobat,apartment,234,2,2,3,Yes,2,No,Sale,332894.94
Riyadh,East,Al-Jazirah,apartment,198,2,1,5,No,1,Yes,Sale,744689.65
Riyadh,North,Al-Qirawan,apartment,96,4,2,4,No,9,Yes,Sale,1031271.17
Riyadh,South,Al-Mansourah,apartment,183,1,3,3,Yes,7,Yes,Sale,174071.09
Riyadh,Central,Al-Malaz,apartment,104,4,2,1,No,2,No,Sale,167987.85
Riyadh,Central,Al-Sulaimaniya,apartment,223,2,1,5,No,7,Yes,Sale,340306.8
Riyadh,North,Al-Aarid,apartment,284,4,2,3,No,2,No,Sale,2276899.0
Riyadh,North,Al-Nakheel,apartment,103,1,4,1,Yes,3,Yes,Sale,1123378.21
Riyadh,Central,Al-Fakheriyah,apartment,125,3,4,5,Yes,9,No,Sale,233932.77
Riyadh,South,Al-Khalidiyah,apartment,247,1,2,4,No,2,Yes,Sale,326336.23
Riyadh,East,Al-Khaleej,apartment,166,1,2,3,Yes,9,No,Sale,804231.95
Riyadh,Central,Al-Sulaimaniya,apartment,245,1,3,1,Yes,1,No,Sale,254235.52
Riyadh,North,Al-Jameah (University District),apartment,270,2,3,5,Yes,1,Yes,Sale,3042678.99
Riyadh,South,Al-Shaalan,apartment,243,4,3,4,Yes,4,No,Sale,224556.67
Riyadh,North,Al-Izdihar,apartment,170,2,3,1,Yes,1,Yes,Sale,1466132.87
Riyadh,East,Al-Quds,apartment,271,4,3,2,Yes,6,Yes,Sale,929224.2
Riyadh,Central,Al-Jaradiyah,apartment,231,3,3,3,Yes,10,Yes,Sale,375323.86
Riyadh,Central,Al-Maather,apartment,154,1,1,2,No,10,No,Sale,176710.28
Riyadh,Central,Al-Malaz,apartment,262,1,4,5,No,5,No,Sale,321927.6
Riyadh,East,Al-Quds,apartment,176,3,3,4,No,7,Yes,Sale,725147.4
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,167,4,2,3,Yes,2,No,Sale,1640277.66
Riyadh,North,Al-Izdihar,apartment,197,2,4,1,No,2,Yes,Sale,2176913.41
Riyadh,South,Al-Difa,apartment,143,3,1,3,No,4,No,Sale,197871.45
Riyadh,West,Tuwaiq,apartment,108,4,3,2,Yes,3,No,Sale,327302.67
Riyadh,West,Namar,apartment,222,4,2,5,No,4,Yes,Sale,470421.18
Riyadh,South,Badr,apartment,228,3,3,3,No,3,Yes,Sale,209145.04
Riyadh,West,Shubra,apartment,278,3,3,4,No,4,Yes,Sale,676171.94
Riyadh,Central,Al-Wurud,apartment,259,1,3,2,Yes,9,Yes,Sale,506330.11
Riyadh,West,Al-Mousa,apartment,158,1,4,2,No,6,Yes,Sale,538845.49
Riyadh,East,Granada (Ghernata),apartment,267,2,3,4,No,8,Yes,Sale,1025116.47
Riyadh,North,Al-Sahafa,apartment,222,2,2,5,No,8,Yes,Sale,2356741.54
Riyadh,Central,Al-Wurud,apartment,128,2,3,4,No,8,No,Sale,185869.32
Riyadh,Central,Al-Morouj,apartment,268,3,2,1,Yes,5,Yes,Sale,451911.53
Riyadh,East,Qurtubah,apartment,200,4,4,1,No,9,Yes,Sale,959028.9
Riyadh,Central,Al-Dhobat,apartment,167,1,2,5,Yes,1,Yes,Sale,290244.74
Riyadh,North,Al-Aarid,apartment,178,1,1,4,No,6,Yes,Sale,2084684.64
Riyadh,North,Al-Aarid,apartment,255,2,2,5,No,5,Yes,Sale,1996120.78
Riyadh,North,Hittin,apartment,278,2,3,4,No,9,Yes,Sale,2044743.02
Riyadh,East,Al-Nahda,apartment,253,4,4,4,Yes,3,No,Sale,1069462.81
Riyadh,North,Al-Sahafa,apartment,91,3,1,1,Yes,7,No,Sale,770921.89
Riyadh,Central,Al-Sulaimaniya,apartment,116,3,2,4,Yes,4,Yes,Sale,229232.26
Riyadh,West,Sultanah,apartment,227,1,4,2,No,2,Yes,Sale,530525.73
Riyadh,West,Al-Oraija,apartment,95,4,4,4,Yes,5,Yes,Sale,361197.3
Riyadh,North,Al-Rabi,apartment,176,4,3,4,Yes,1,Yes,Sale,1405798.54
Riyadh,South,Al-Ha’ir,apartment,116,3,3,5,Yes,9,Yes,Sale,118700.64
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,158,3,4,5,Yes,4,No,Sale,622546.8
Riyadh,Central,Al-Dhobat,apartment,222,4,3,4,No,9,Yes,Sale,419997.76
Riyadh,West,Shubra,apartment,94,3,4,2,No,10,Yes,Sale,292505.47
Riyadh,East,Al-Rayan,apartment,156,3,1,3,Yes,2,No,Sale,584623.96
Riyadh,West,Al-Huda,apartment,119,3,2,2,No,1,Yes,Sale,256493.73
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,234,4,2,1,No,10,Yes,Sale,1032827.49
Riyadh,Central,Al-Fakheriyah,apartment,120,2,4,3,No,1,No,Sale,167378.86
Riyadh,South,Al-Mansourah,apartment,130,3,3,4,No,1,Yes,Sale,179364.94
Riyadh,Central,Al-Murabba,apartment,159,4,2,1,No,10,Yes,Sale,312097.99
Riyadh,Central,Al-Yamamah,apartment,191,2,1,2,No,5,Yes,Sale,314327.36
Riyadh,Central,Al-Morouj,apartment,211,1,3,3,No,2,Yes,Sale,270866.1
Riyadh,East,Al-Rimal,apartment,203,3,3,3,No,2,No,Sale,959730.83
Riyadh,South,Al-Aziziyah,apartment,240,1,1,5,Yes,10,Yes,Sale,203111.17
